ID,Denomination,FK_JobTitle,LanguageId
14623,Heritage Tourism Guide,462,14
14624,Local Attractions Guide,462,14
14625,Monument Guide,462,14
14626,Traditions Guide,462,14
14627,Customs Guide,462,14
14628,Guia Cultural,462,17
14629,Monitor de Turismo Cultural,462,17
14630,Interprete de Patrimônio,462,17
14631,Condutor Cultural,462,17
14632,Heritage Guide,462,17
14633,Cultural Heritage Guide,462,17
14634,Local Culture Guide,462,17
14635,Art and Culture Guide,462,17
14636,History and Culture Guide,462,17
14637,Regional Culture Guide,462,17
14638,Site Interpreter,462,17
14639,Docent,462,17
14640,Visitor Guide,462,17
14641,Exhibit Guide,462,17
14642,Gallery Guide,462,17
14643,Travel Guide,462,17
14644,Art and History Guide,462,17
14645,Heritage Interpreter,462,17
14646,Heritage Tour Escort,462,17
14647,Heritage Tourism Guide,462,17
14648,Local Attractions Guide,462,17
14649,Monument Guide,462,17
14650,Traditions Guide,462,17
14651,Customs Guide,462,17
14652,Chofer & Guía de Turismo,463,7
14653,Driver Tour Guide,463,7
14654,Chauffeur Guide,463,7
14655,Driver-Guide,463,7
14656,Driving Guide,463,7
14657,Guided Tour Driver,463,7
14658,Driver and Guide,463,7
14659,Transportation Guide,463,7
14660,Chauffeur Guide,463,14
14661,Driver-Guide,463,14
14662,Driving Guide,463,14
14663,Guided Tour Driver,463,14
14664,Driver and Guide,463,14
14665,Transportation Guide,463,14
14666,Motorista & Guia de Turismo,463,17
14667,Condutor/a Turístico/a,463,17
14668,Guia de Turistas,463,17
14669,Motorista de Turismo,463,17
14670,Guia Turístico & Condutor,463,17
14671,Driver Tour Guide,463,17
14672,Chauffeur Guide,463,17
14673,Driver-Guide,463,17
14674,Driving Guide,463,17
14675,Guided Tour Driver,463,17
14676,Driver and Guide,463,17
14677,Transportation Guide,463,17
14678,Manual para Exposiciones,464,7
14679,Instructivo para Exposiciones,464,7
14680,Protocolo para Exposiciones,464,7
14681,Exhibit Attendant,464,7
14682,Exhibition Attendant,464,7
14683,Show Guide,464,7
14684,Art Exhibit Guide,464,7
14685,Display Guide,464,7
14686,Exhibition Interpreter,464,7
14687,Exhibition Docent,464,7
14688,Exhibit Attendant,464,14
14689,Exhibition Attendant,464,14
14690,Show Guide,464,14
14691,Art Exhibit Guide,464,14
14692,Display Guide,464,14
14693,Exhibition Interpreter,464,14
14694,Exhibition Docent,464,14
14695,Manual para Exposições,464,17
14696,Orientação para Exposições,464,17
14697,Diretrizes para Exposições,464,17
14698,Instruções para Exposições,464,17
14699,Exhibit Attendant,464,17
14700,Exhibition Attendant,464,17
14701,Show Guide,464,17
14702,Art Exhibit Guide,464,17
14703,Display Guide,464,17
14704,Exhibition Interpreter,464,17
14705,Exhibition Docent,464,17
14706,Guía Gastronómica,465,7
14707,Guía de Gastronomía Turística,465,7
14708,Guía de Turismo Culinario,465,7
14709,Guía de Experiencias Gastronómicas,465,7
14710,Experto en Turismo Gastronómico,465,7
14711,Asesor de Turismo Gastronómico,465,7
14712,Culinary Tourism Guide,465,7
14713,Food Tourism Guide,465,7
14714,Gourmet Tourism Guide,465,7
14715,Gastronomy Travel Guide,465,7
14716,Cuisine Tourism Guide,465,7
14717,Culinary Tourism Guide,465,14
14718,Food Tourism Guide,465,14
14719,Gourmet Tourism Guide,465,14
14720,Gastronomy Travel Guide,465,14
14721,Cuisine Tourism Guide,465,14
14722,Guia Gastronômico,465,17
14723,Guia de Gastronomia,465,17
14724,Consultor de Turismo Gastronômico,465,17
14725,Assistente de Turismo Gastronômico,465,17
14726,Monitor de Turismo Gastronômico,465,17
14727,Culinary Tourism Guide,465,17
14728,Food Tourism Guide,465,17
14729,Gourmet Tourism Guide,465,17
14730,Gastronomy Travel Guide,465,17
14731,Cuisine Tourism Guide,465,17
14732,Guía Turística Especializada en Idiomas,466,7
14733,Guía Turística/o Especializada/o en Idiomas,466,7
14734,Guía de Turismo Especializado en Idiomas,466,7
14735,Intérprete Turístico/a,466,7
14736,Guía de Turistas Especialista en Idiomas,466,7
14737,Guía Especializado/a en Lenguas para Turistas,466,7
14738,Language-Specialized Tour Guide,466,7
14739,Language-Focused Tour Guide,466,7
14740,Language Expert Tour Guide,466,7
14741,Language-Centric Tour Guide,466,7
14742,Specialist Language Tour Guide,466,7
14743,Language Dedicated Tour Guide,466,7
14744,Language Proficient Tour Guide,466,7
14745,Language Oriented Tour Guide,466,7
14746,Language-Focused Tour Guide,466,14
14747,Language Expert Tour Guide,466,14
14748,Language-Centric Tour Guide,466,14
14749,Specialist Language Tour Guide,466,14
14750,Language Dedicated Tour Guide,466,14
14751,Language Proficient Tour Guide,466,14
14752,Language Oriented Tour Guide,466,14
14753,Guia Turístico/a Especializado/a em Idiomas,466,17
14754,Guia de Turismo Especializado/a em Línguas,466,17
14755,Condutor/a Turístico/a Especializado/a em Idiomas,466,17
14756,Intérprete Turístico/a,466,17
14757,Guia de Turismo Poliglota,466,17
14758,Guia Turístico Linguístico,466,17
14759,Language-Specialized Tour Guide,466,17
14760,Language-Focused Tour Guide,466,17
14761,Language Expert Tour Guide,466,17
14762,Language-Centric Tour Guide,466,17
14763,Specialist Language Tour Guide,466,17
14764,Language Dedicated Tour Guide,466,17
14765,Language Proficient Tour Guide,466,17
14766,Language Oriented Tour Guide,466,17
14767,Monitor de Museo,467,7
14768,Interprete de Museo,467,7
14769,Mediador Cultural en Museo,467,7
14770,Exhibit Interpreter,467,7
14771,Gallery Interpreter,467,7
14772,Cultural Ambassador,467,7
14773,Visitor Services Associate,467,7
14774,Heritage Presenter,467,7
14775,Interpretive Guide,467,7
14776,Education Officer,467,7
14777,Exhibit Interpreter,467,14
14778,Gallery Interpreter,467,14
14779,Cultural Ambassador,467,14
14780,Visitor Services Associate,467,14
14781,Heritage Presenter,467,14
14782,Interpretive Guide,467,14
14783,Education Officer,467,14
14784,Monitor de Museu,467,17
14785,Interprete de Museu,467,17
14786,Mediador Cultural de Museu,467,17
14787,Exhibit Interpreter,467,17
14788,Gallery Interpreter,467,17
14789,Cultural Ambassador,467,17
14790,Visitor Services Associate,467,17
14791,Heritage Presenter,467,17
14792,Interpretive Guide,467,17
14793,Education Officer,467,17
14794,Guía de Ecoturismo y Fauna Silvestre,468,7
14795,Guía de Turismo Ecológico y Vida Silvestre,468,7
14796,Guía de Naturaleza y Fauna Salvaje,468,7
14797,Interpretador de Naturaleza y Vida Salvaje,468,7
14798,Guía de Turismo Natural y Especies Silvestres,468,7
14799,Guía de Aventura en Naturaleza y Vida Salvaje,468,7
14800,Eco-Tour Guide,468,7
14801,Wildlife Safari Guide,468,7
14802,Naturalist Guide,468,7
14803,Environmental Tour Guide,468,7
14804,Flora and Fauna Guide,468,7
14805,Conservation Tour Guide,468,7
14806,Wildlife Interpreter,468,7
14807,Eco-Tour Guide,468,14
14808,Wildlife Safari Guide,468,14
14809,Naturalist Guide,468,14
14810,Environmental Tour Guide,468,14
14811,Flora and Fauna Guide,468,14
14812,Conservation Tour Guide,468,14
14813,Wildlife Interpreter,468,14
14814,Condutor de Turismo de Natureza e Vida Selvagem,468,17
14815,Monitor de Turismo de Natureza e Vida Selvagem,468,17
14816,Interpretador de Turismo de Natureza e Vida Selvagem,468,17
14817,Guia de Ecoturismo e Vida Selvagem,468,17
14818,Eco-Tour Guide,468,17
14819,Wildlife Safari Guide,468,17
14820,Naturalist Guide,468,17
14821,Environmental Tour Guide,468,17
14822,Flora and Fauna Guide,468,17
14823,Conservation Tour Guide,468,17
14824,Wildlife Interpreter,468,17
14825,Guía Oficial de Turismo,469,7
14826,Guía Profesional de Turismo,469,7
14827,Guía de Turistas,469,7
14828,Guía de Turismo Certificado,469,7
14829,Guía de Turismo Autorizado,469,7
14830,Professional Tour Guide,469,7
14831,Certified Tour Guide,469,7
14832,Licensed Tour Guide,469,7
14833,Authorized Tour Guide,469,7
14834,Accredited Tour Guide,469,7
14835,Professional Tour Guide,469,14
14836,Certified Tour Guide,469,14
14837,Licensed Tour Guide,469,14
14838,Authorized Tour Guide,469,14
14839,Accredited Tour Guide,469,14
14840,Guia de Turismo Oficial,469,17
14841,Guia Turístico/a Credenciado/a,469,17
14842,Guia de Turismo Credenciado/a,469,17
14843,Guia Turístico/a Autorizado/a,469,17
14844,Guia de Turismo Autorizado/a,469,17
14845,Professional Tour Guide,469,17
14846,Certified Tour Guide,469,17
14847,Licensed Tour Guide,469,17
14848,Authorized Tour Guide,469,17
14849,Accredited Tour Guide,469,17
14850,Monitor de Rutas en Segway o Bicicleta,470,7
14851,Conductor de Tours en Segway o Bicicleta,470,7
14852,Acompañante de Turismo en Segway o Bicicleta,470,7
14853,Instructor/a de Rutas Turísticas en Segway o Bicicleta,470,7
14854,Segway/Bicycle Tour Leader,470,7
14855,Segway/Bicycle Tour Escort,470,7
14856,Segway/Bicycle Tour Conductor,470,7
14857,Segway/Bicycle Tour Facilitator,470,7
14858,Segway/Bicycle Tour Coordinator,470,7
14859,Segway/Bicycle Tour Operator,470,7
14860,Segway/Bicycle Adventure Guide,470,7
14861,Segway/Bicycle Sightseeing Guide,470,7
14862,Segway/Bicycle Excursion Guide,470,7
14863,Segway/Bicycle Tour Leader,470,14
14864,Segway/Bicycle Tour Escort,470,14
14865,Segway/Bicycle Tour Conductor,470,14
14866,Segway/Bicycle Tour Facilitator,470,14
14867,Segway/Bicycle Tour Coordinator,470,14
14868,Segway/Bicycle Tour Operator,470,14
14869,Segway/Bicycle Adventure Guide,470,14
14870,Segway/Bicycle Sightseeing Guide,470,14
14871,Segway/Bicycle Excursion Guide,470,14
14872,Condutor de Segway ou Bicicleta para Passeios Turísticos,470,17
14873,Monitor de Roteiros Turísticos em Segway ou Bicicleta,470,17
14874,Instrutor de Tours em Segway ou Bicicleta,470,17
14875,Guia de Turismo em Segway ou Bicicleta,470,17
14876,Condutor/a Turístico/a de Segway ou Bicicleta,470,17
14877,Guia de Roteiros Turísticos em Segway ou Bicicleta,470,17
14878,Segway/Bicycle Tour Leader,470,17
14879,Segway/Bicycle Tour Escort,470,17
14880,Segway/Bicycle Tour Conductor,470,17
14881,Segway/Bicycle Tour Facilitator,470,17
14882,Segway/Bicycle Tour Coordinator,470,17
14883,Segway/Bicycle Tour Operator,470,17
14884,Segway/Bicycle Adventure Guide,470,17
14885,Segway/Bicycle Sightseeing Guide,470,17
14886,Segway/Bicycle Excursion Guide,470,17
14887,Guía de Turismo,471,7
14888,Guía Turístico/a,471,7
14889,Informador/a Turístico/a,471,7
14890,Informador/a de Turismo,471,7
14891,Tour Leader,471,7
14892,Museum Guide,471,7
14893,Cultural Guide,471,7
14894,Tour Escort,471,7
14895,Destination Guide,471,7
14896,Tour Leader,471,14
14897,Cultural Guide,471,14
14898,Tour Escort,471,14
14899,Destination Guide,471,14
14900,Monitor/a de Turismo,471,17
14901,Intérprete de Turismo,471,17
14902,Tour Leader,471,17
14903,Museum Guide,471,17
14904,Cultural Guide,471,17
14905,Tour Escort,471,17
14906,Destination Guide,471,17
14907,Jefe de Tours,472,7
14908,Coordinador de Tours,472,7
14909,Director de Tours,472,7
14910,Líder de Tours,472,7
14911,Responsable de Tours,472,7
14912,Encargado de Tours,472,7
14913,Gestor de Tours,472,7
14914,Road Manager,472,7
14915,Concert Tour Manager,472,7
14916,Band Manager,472,7
14917,Tour Coordinator,472,7
14918,Artist Relations Manager,472,7
14919,Event Tour Manager,472,7
14920,Tour Director,472,7
14921,Tour Supervisor,472,7
14922,Road Manager,472,14
14923,Concert Tour Manager,472,14
14924,Band Manager,472,14
14925,Tour Coordinator,472,14
14926,Artist Relations Manager,472,14
14927,Event Tour Manager,472,14
14928,Tour Director,472,14
14929,Tour Supervisor,472,14
14930,Coordenador de Excursões,472,17
14931,Líder de Excursões,472,17
14932,Supervisor de Excursões,472,17
14933,Responsável por Excursões,472,17
14934,Road Manager,472,17
14935,Concert Tour Manager,472,17
14936,Band Manager,472,17
14937,Tour Coordinator,472,17
14938,Artist Relations Manager,472,17
14939,Event Tour Manager,472,17
14940,Tour Director,472,17
14941,Tour Supervisor,472,17
14942,Especialista en Turismo,473,7
14943,Profesional de Turismo,473,7
14944,Assistente de Turismo,473,17
14945,Operador de Turismo,473,17
14946,Profissional de Turismo,473,17
14947,Informador Turístico,474,7
14948,Agente de Información Turística,474,7
14949,Asistente de Servicios Turísticos,474,7
14950,Visitor Information Guide,474,7
14951,Travel Information Guide,474,7
14952,Tourist Information Counselor,474,7
14953,Tourist Information Specialist,474,7
14954,Visitor Information Specialist,474,7
14955,Travel Information Specialist,474,7
14956,Visitor Information Counselor,474,7
14957,Travel Information Counselor,474,7
14958,Visitor Information Guide,474,14
14959,Travel Information Guide,474,14
14960,Tourist Information Counselor,474,14
14961,Tourist Information Specialist,474,14
14962,Visitor Information Specialist,474,14
14963,Travel Information Specialist,474,14
14964,Visitor Information Counselor,474,14
14965,Travel Information Counselor,474,14
14966,Guia Turístico,474,17
14967,Condutor de Turistas,474,17
14968,Monitor de Turismo,474,17
14969,Visitor Information Guide,474,17
14970,Travel Information Guide,474,17
14971,Tourist Information Counselor,474,17
14972,Tourist Information Specialist,474,17
14973,Visitor Information Specialist,474,17
14974,Travel Information Specialist,474,17
14975,Visitor Information Counselor,474,17
14976,Travel Information Counselor,474,17
14977,Jefe de Información Turística,475,7
14978,Coordinador de Información Turística,475,7
14979,Responsable de Información Turística,475,7
14980,Dirección de Información Turística,475,7
14981,Visitor Information Manager,475,7
14982,Travel Information Manager,475,7
14983,Visitor Center Manager,475,7
14984,Tourism Information Coordinator,475,7
14985,Tourist Information Center Manager,475,7
14986,Tourist Information Office Manager,475,7
14987,Visitor Information Manager,475,14
14988,Travel Information Manager,475,14
14989,Visitor Center Manager,475,14
14990,Tourism Information Coordinator,475,14
14991,Tourist Information Center Manager,475,14
14992,Tourist Information Office Manager,475,14
14993,Gerente de Informações Turísticas,475,17
14994,Coordenador de Informação Turística,475,17
14995,Supervisor de Informação Turística,475,17
14996,Gestor de Informação Turística,475,17
14997,Gerente de Turismo e Informação,475,17
14998,Responsável por Informação Turística,475,17
14999,Visitor Information Manager,475,17
15000,Travel Information Manager,475,17
15001,Visitor Center Manager,475,17
15002,Tourism Information Coordinator,475,17
15003,Tourist Information Center Manager,475,17
15004,Tourist Information Office Manager,475,17
15005,Experto en Enoturismo,476,7
15006,Experto/a en Enoturismo,476,7
15007,Asesor de Enoturismo,476,7
15008,Asesor/a de Enoturismo,476,7
15009,Asesor en Turismo de Vinos,476,7
15010,Asesor/a en Turismo de Vinos,476,7
15011,Monitor de Enoturismo,476,7
15012,Coordinador de Enoturismo,476,7
15013,Consultor de Enoturismo,476,7
15014,Experto en Turismo Vitivinícola,476,7
15015,Consultor de Turismo Enológico,476,7
15016,Guía de Tour de Bodega,476,7
15017,Guía Turístico de Bodega,476,7
15018,Guía de Turismo de Bodega,476,7
15019,Vineyard Tour Guide,476,7
15020,Wine Tour Escort,476,7
15021,Wine Travel Guide,476,7
15022,Wine Country Guide,476,7
15023,Wine Tour Conductor,476,7
15024,Wine Tasting Guide,476,7
15025,Wine Tasting Tour Guide,476,7
15026,Wine Region Tour Guide,476,7
15027,Wine Tour Leader,476,7
15028,Wine Tourism Consultant,476,7
15029,Enotourism Consultant,476,7
15030,Viticulture Tourism Advisor,476,7
15031,Wine Travel Consultant,476,7
15032,Oenotourism Consultant,476,7
15033,Wine Tour Host,476,7
15034,Winery Tour Guide,476,7
